timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current
4/17/2020 7:58,-0.014,9.16,9.148,-0.026,9.16,54.02499999999999,0.0425
4/17/2020 8:03,-0.016,8.806,8.796,-0.024,8.808,53,0.04
4/17/2020 8:08,-0.016,8.48,8.468,-0.026,8.48,50.75,0.04
4/17/2020 8:12,-0.016,8.254,8.242,-0.024,8.254,49.02499999999999,0.0425
4/17/2020 8:17,9.8,9.366,-0.014,-0.024,9.364,50.6,6.1800000000000015
4/17/2020 8:22,-0.014,9.804,9.794,-0.024,9.802,60.975,3.877500000000001
4/17/2020 8:27,-0.014,9.484,9.47,-0.024,9.484,57.82499999999999,0.0425
4/17/2020 8:32,-0.014,9.176,9.166,-0.024,9.176,54.125,0.04
4/17/2020 8:37,-0.016,8.834,8.822,-0.026,8.836,52.125,0.0425
4/17/2020 8:42,-0.016,8.56,8.55,-0.024,8.562,50.825,0.0425
4/17/2020 8:47,-0.016,8.206,8.194,-0.026,8.206,49.85000000000001,0.0425
4/17/2020 8:52,-0.03,10.132,10.134,-0.024,10.128,57,3.86
4/17/2020 8:57,-0.014,9.644,9.632,-0.026,9.644,59.89999999999999,3.7975
4/17/2020 9:02,-0.014,9.336,9.324,-0.026,9.336,54.975,0.0425
4/17/2020 9:07,-0.018,9.044,9.032,-0.024,9.044,52.8,0.0425
4/17/2020 9:12,-0.016,8.784,8.774,-0.024,8.784,51.6,0.0425
4/17/2020 9:17,-0.016,8.464,8.45,-0.024,8.462,50.44999999999999,0.0425
4/17/2020 9:22,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:27,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:33,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:39,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:45,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:51,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 9:58,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:04,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:10,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:16,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:22,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:28,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:34,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:40,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:46,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:52,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 10:58,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:04,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:10,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:16,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:22,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:28,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:34,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:40,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:46,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:52,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 11:58,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:04,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:10,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:16,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:22,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:28,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:34,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:40,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:46,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:52,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 12:58,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:05,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:11,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:17,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:23,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:29,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:35,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:41,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:47,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:53,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 13:59,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:05,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:11,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:17,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:23,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:29,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:35,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:41,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:47,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:53,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 14:59,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:05,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:11,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:17,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:23,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:29,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:35,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:41,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:47,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:53,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 15:59,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:06,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:12,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:18,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:24,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:30,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:36,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:42,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:48,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 16:54,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:00,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:06,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:12,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:18,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:24,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:30,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:36,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:42,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:48,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 17:54,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:00,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:06,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:12,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:18,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:24,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:30,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:36,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:42,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:48,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 18:54,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:00,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:06,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:12,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:18,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:25,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:31,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:37,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:43,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:49,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 19:55,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:01,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:07,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:13,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:19,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:25,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:31,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:37,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:43,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:49,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 20:55,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:01,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:07,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:13,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:19,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:25,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:31,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:37,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:43,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:49,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 21:55,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:01,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:07,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:13,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:19,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:25,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:31,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:38,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:44,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:50,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 22:56,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:02,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:08,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:14,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:20,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:26,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:32,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:38,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:44,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:50,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/17/2020 23:56,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/18/2020 0:02,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/18/2020 0:08,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/18/2020 0:14,-0.018,8.248,8.238,-0.024,8.248,49.45,0.04
4/18/2020 0:25,8.592,8.388,-0.008,1.91,8.386,72.05,5.6875
4/18/2020 0:30,8.868,8.702,-0.01,1.99,8.702,72.975,5.674999999999999
4/18/2020 0:35,9.032,8.84,-0.012,2.039999999999999,8.842,73.35000000000001,5.7325
4/18/2020 0:40,9.042,8.874,-0.01,2.046,8.874,73.75,5.77
4/18/2020 0:45,8.824,8.624,-0.01,1.9800000000000004,8.626,73.55000000000001,5.649999999999999
4/18/2020 0:50,8.864,8.702,-0.01,1.9920000000000009,8.704,74,5.800000000000001
4/18/2020 0:55,8.938,8.744,-0.01,2.014,8.746,73.925,5.754999999999999
4/18/2020 1:00,8.916,8.756,-0.008,2.006,8.756,74.15,5.774999999999999
4/18/2020 1:05,8.956,8.762,-0.008,2.016,8.764,74.125,5.694999999999999
4/18/2020 1:10,8.914,8.756,-0.01,2.006,8.758,74.125,5.802499999999998
4/18/2020 1:15,8.952,8.76,-0.01,2.0180000000000007,8.76,74.2,5.7125
4/18/2020 1:20,8.91,8.756,-0.008,2.006,8.758,74.55000000000001,5.800000000000001
4/18/2020 1:25,8.954,8.766,-0.008,2.0180000000000007,8.766,74.25,5.794999999999998
4/18/2020 1:30,8.908,8.758,-0.01,2.006,8.76,74.44999999999999,5.705
4/18/2020 1:35,8.95,8.764,-0.01,2.02,8.764,74.25,5.762499999999999
4/18/2020 1:40,8.906,8.752,-0.01,2.006,8.754,74.325,5.797499999999999
4/18/2020 1:45,8.946,8.76,-0.01,2.0180000000000007,8.76,74.175,5.709999999999999
4/18/2020 1:50,8.904,8.75,-0.008,2.006,8.754,74.37499999999999,5.68
4/18/2020 1:55,8.948,8.762,-0.01,2.0180000000000007,8.764,74.125,5.694999999999999
4/18/2020 1:59,8.9,8.752,-0.008,2.004,8.754,74.25,5.674999999999999
4/18/2020 2:04,8.946,8.762,-0.008,2.0180000000000007,8.762,74.15,5.68
4/18/2020 2:09,8.898,8.75,-0.01,2.004,8.752,74.35000000000001,5.809999999999999
4/18/2020 2:14,8.95,8.766,-0.01,2.022,8.768,74.125,5.785
4/18/2020 2:19,8.904,8.756,-0.01,2.001999999999999,8.756,74.05,5.7775
4/18/2020 2:24,8.96,8.774,-0.01,2.022,8.776,74.05,5.6625
4/18/2020 2:29,8.916,8.764,-0.01,2.007999999999999,8.766,73.95,5.8125
4/18/2020 2:34,8.96,8.776,-0.008,2.02,8.778,74.10000000000001,5.7225
4/18/2020 2:39,8.91,8.762,-0.01,2.007999999999999,8.764,74.15,5.817499999999999
4/18/2020 2:44,8.962,8.778,-0.01,2.02,8.78,74.05,5.720000000000001
4/18/2020 2:49,6.49,8.76,-0.01,1.3339999999999996,8.762,74.22500000000001,5.25
4/18/2020 2:54,6.093999999999999,8.76,-0.008,1.16,8.762,74.325,5.18
4/18/2020 2:59,6.936,8.74,-0.008,1.4220000000000006,8.744,74.22500000000001,5.295000000000002
4/18/2020 3:04,6.710000000000001,8.75,-0.008,1.3659999999999997,8.752,74.22500000000001,5.26
4/18/2020 3:09,7.272,8.746,-0.008,1.5259999999999998,8.748,74.15,5.4
4/18/2020 3:14,7.202,8.762,-0.01,1.5039999999999996,8.764,74.025,5.27
4/18/2020 3:19,7.654,8.75,-0.008,1.6359999999999992,8.752,73.95,5.4925
4/18/2020 3:24,7.512,8.762,-0.008,1.5860000000000003,8.764,74.125,5.43
4/18/2020 3:29,8.03,8.748,-0.008,1.7379999999999995,8.748,74.05,5.4350000000000005
4/18/2020 3:34,7.848000000000001,8.766,-0.008,1.684000000000001,8.766,73.975,5.3925
4/18/2020 3:39,8.266,8.752,-0.008,1.808,8.756,73.825,5.477499999999999
4/18/2020 3:44,8.184,8.762,-0.01,1.7800000000000011,8.764,73.85,5.487500000000001
4/18/2020 3:49,8.502,8.75,-0.008,1.879999999999999,8.754,73.875,5.720000000000001
4/18/2020 3:53,8.372,8.762,-0.01,1.838000000000001,8.764,73.9,5.52
4/18/2020 3:58,8.678,8.754,-0.008,1.9280000000000008,8.754,73.70000000000002,5.702499999999999
4/18/2020 4:03,8.566,8.756,-0.008,1.8960000000000008,8.76,73.64999999999999,5.545
4/18/2020 4:08,8.856,8.664,-0.01,1.9819999999999995,8.668,73.675,5.7575
4/18/2020 4:13,8.74,8.766,-0.006,1.943999999999999,8.768,73.85,5.57
4/18/2020 4:18,8.998,8.804,-0.008,2.02,8.806,72.625,5.8325
4/18/2020 4:23,8.908,8.814,-0.012,1.994,8.814,73.52499999999999,5.67
4/18/2020 4:28,9.016,8.822,-0.008,2.026,8.822,73.8,5.674999999999999
4/18/2020 4:33,8.944,8.786,-0.006,2.001999999999999,8.788,73.52499999999999,5.75
4/18/2020 4:38,9.024,8.828,-0.006,2.024000000000001,8.83,73.275,5.85
4/18/2020 4:43,8.996,8.836,-0.01,2.01,8.836,73.64999999999999,5.8475
4/18/2020 4:48,9.07,8.876,-0.01,2.033999999999999,8.878,73.44999999999999,5.7475000000000005
4/18/2020 4:53,9.056,8.9,-0.01,2.0279999999999987,8.902,73.85,5.782499999999999
4/18/2020 4:58,9.108,8.916,-0.008,2.042,8.918,73.64999999999999,5.6975
4/18/2020 5:03,9.048,8.896,-0.008,2.024000000000001,8.898,73.64999999999999,5.802499999999998
4/18/2020 5:08,9.02,8.826,-0.008,2.02,8.828,73.32499999999999,5.782499999999999
4/18/2020 5:13,8.922,8.76,-0.008,1.9920000000000009,8.762,73.05,5.720000000000001
4/18/2020 5:18,8.946,8.748,-0.006,2,8.75,73.025,5.6975
4/18/2020 5:23,8.926,8.764,-0.006,1.9920000000000009,8.762,72.35000000000001,5.682499999999999
4/18/2020 5:28,9.008,8.818,-0.008,2.0180000000000007,8.82,72.675,5.787500000000001
4/18/2020 5:33,8.982,8.83,-0.008,2.01,8.826,72.37499999999999,5.8225
4/18/2020 5:38,9.04,8.85,-0.006,2.022,8.85,73.50000000000001,5.85
4/18/2020 5:43,9.006,8.854,-0.008,2.014,8.856,73.05,5.6875
4/18/2020 5:47,9.05,8.866,-0.008,2.024000000000001,8.868,72.625,5.7775
4/18/2020 5:52,9.02,8.872,-0.008,2.016,8.872,72.44999999999999,5.7475000000000005
4/18/2020 5:57,8.93,8.744,-0.006,1.99,8.744,71.975,5.69
4/18/2020 6:02,8.55,8.384,-0.008,1.879999999999999,8.384,71.975,5.674999999999999
4/18/2020 6:07,8.87,8.678,-0.01,1.9720000000000013,8.678,72.075,5.77
4/18/2020 6:12,8.924,8.774,-0.008,1.9879999999999995,8.772,73.025,5.6775
4/18/2020 6:17,8.944,8.76,-0.006,1.9920000000000009,8.758,72.24999999999999,5.82
4/18/2020 6:22,8.928,8.78,-0.008,1.9879999999999995,8.778,72.85,5.640000000000001
4/18/2020 6:27,8.948,8.748,-0.008,1.9920000000000009,8.748,72.275,5.8375
4/18/2020 6:32,8.6,8.436,-0.008,1.888,8.434,72.52499999999999,5.627500000000001
4/18/2020 6:37,8.724,8.53,-0.008,1.924,8.53,71.95,5.77
4/18/2020 6:42,8.91,8.752,-0.01,1.9800000000000004,8.752,72.6,5.824999999999999
4/18/2020 6:47,9.044,8.86,-0.006,2.016,8.858,72.625,5.824999999999999
4/18/2020 6:52,9.03,8.884,-0.008,2.014,8.882,73.05,5.8675000000000015
4/18/2020 6:57,9.1,8.914,-0.01,2.032,8.912,72.675,5.82
4/18/2020 7:02,9.09,8.938,-0.01,2.026,8.94,73.075,5.854999999999999
4/18/2020 7:07,9.156,8.974,-0.008,2.048,8.974,73.35000000000001,5.7925
4/18/2020 7:12,9.116,8.972,-0.012,2.036,8.974,73.625,5.897500000000001
4/18/2020 7:17,9.17,8.99,-0.01,2.0540000000000003,8.992,73.95,5.815
4/18/2020 7:22,6.6080000000000005,8.968,-0.01,1.3419999999999987,8.968,74.175,5.4375
4/18/2020 7:27,6.254,8.974,-0.012,1.2040000000000006,8.976,74.42500000000001,5.08
4/18/2020 7:32,6.99,8.956,-0.01,1.4059999999999988,8.958,74.75,5.3925
4/18/2020 7:36,6.885999999999999,8.936,-0.008,1.394,8.938,74.175,5.275
4/18/2020 7:41,7.334,8.868,-0.008,1.5220000000000002,8.87,73.95,5.385
4/18/2020 7:46,7.166,8.854,-0.008,1.4800000000000004,8.856,74.25,5.324999999999999
4/18/2020 7:51,7.721999999999999,8.824,-0.008,1.6340000000000003,8.826,73.95,5.477499999999999
4/18/2020 7:56,7.584,8.866,-0.01,1.596,8.868,73.75,5.3675
4/18/2020 8:01,8.074,8.758,-0.008,1.734,8.76,73.15,5.585000000000001
4/18/2020 8:06,7.898,8.814,-0.006,1.6660000000000004,8.814,73.975,5.5600000000000005
4/18/2020 8:11,8.318,8.842,-0.008,1.8120000000000007,8.842,73.55000000000001,5.6625
4/18/2020 8:16,8.214,8.866,-0.01,1.774000000000001,8.868,73.85,5.625
4/18/2020 8:21,8.592,8.87,-0.008,1.8859999999999992,8.872,73.125,5.549999999999999
4/18/2020 8:26,8.412,8.884,-0.008,1.834,8.886,73.725,5.535
4/18/2020 8:31,8.752,8.878,-0.01,1.936,8.88,73.42500000000001,5.762499999999999
4/18/2020 8:36,8.606,8.886,-0.008,1.892,8.89,74.10000000000001,5.640000000000001
4/18/2020 8:41,8.912,8.86,-0.008,1.9800000000000004,8.86,74.05,5.68
4/18/2020 8:46,8.732,8.826,-0.006,1.9280000000000008,8.828,74.52499999999999,5.627500000000001
4/18/2020 8:51,8.934,8.732,-0.008,1.9879999999999995,8.734,74.2,5.760000000000002
4/18/2020 8:56,8.86,8.702,-0.004,1.9640000000000004,8.704,74.35000000000001,5.592500000000001
4/18/2020 9:01,8.942,8.744,-0.01,1.9860000000000009,8.744,74.725,5.6850000000000005
4/18/2020 9:06,8.948,8.796,-0.01,1.9920000000000009,8.796,74.44999999999999,5.789999999999999
4/18/2020 9:11,8.914,8.714,-0.006,1.9800000000000004,8.714,74.44999999999999,5.7225
4/18/2020 9:16,8.948,8.788,-0.008,1.994,8.792,74.825,5.700000000000001
4/18/2020 9:21,9.014,8.822,-0.01,2.01,8.824,75,5.717499999999999
4/18/2020 9:26,8.906,8.746,-0.008,1.975999999999999,8.746,74.675,5.767500000000002
4/18/2020 9:30,9.014,8.822,-0.006,2.006,8.824,75.125,5.715
4/18/2020 9:35,9.026,8.874,-0.01,2.007999999999999,8.876,75.49999999999999,5.692500000000001
4/18/2020 9:40,9.096,8.908,-0.01,2.033999999999999,8.91,75.275,5.727500000000001
4/18/2020 9:45,9.068,8.918,-0.01,2.026,8.92,75.975,5.692500000000001
4/18/2020 9:50,9.114,8.926,-0.01,2.0440000000000005,8.928,76.075,5.745000000000001
4/18/2020 9:55,9.07,8.924,-0.008,2.032,8.926,76.44999999999999,5.692500000000001
4/18/2020 10:00,9.104,8.922,-0.008,2.042,8.926,76.325,5.787500000000001
4/18/2020 10:05,9.006,8.862,-0.008,2.0120000000000005,8.868,76.325,5.8225
4/18/2020 10:10,8.946,8.754,-0.01,2.001999999999999,8.756,75.52499999999999,5.7125
4/18/2020 10:15,8.878,8.726,-0.006,1.9800000000000004,8.73,75.62500000000001,5.700000000000001
4/18/2020 10:20,8.96,8.772,-0.006,2.006,8.774,75.25,5.77
4/18/2020 10:25,8.94,8.796,-0.004,2.001999999999999,8.796,75.725,5.74
4/18/2020 10:30,8.942,8.76,-0.006,2.004,8.762,74.825,5.664999999999999
4/18/2020 10:35,8.932,8.79,-0.006,1.998000000000001,8.792,75.37499999999999,5.672499999999999
4/18/2020 10:40,9,8.816,-0.006,2.0180000000000007,8.818,74.62500000000001,5.709999999999999
4/18/2020 10:45,8.966,8.83,-0.006,2.01,8.832,74.50000000000001,5.664999999999999
4/18/2020 10:50,9.034,8.852,-0.006,2.0279999999999987,8.858,74.825,5.860000000000001
4/18/2020 10:55,8.99,8.85,-0.006,2.016,8.854,74.44999999999999,5.705
4/18/2020 11:00,9.046,8.87,-0.008,2.032,8.87,74.85,5.694999999999999
4/18/2020 11:05,9.012,8.878,-0.008,2.022,8.882,75.125,5.805
4/18/2020 11:10,9.062,8.89,-0.006,2.042,8.89,75.85,5.802499999999998
4/18/2020 11:15,8.984,8.844,-0.006,2.014,8.846,75.025,5.700000000000001
4/18/2020 11:20,9.02,8.846,-0.006,2.032,8.848,75.825,5.782499999999999
4/18/2020 11:24,8.862,8.72,-0.008,1.974,8.722,75.8,5.762499999999999
4/18/2020 11:29,8.882,8.688,-0.006,1.9800000000000004,8.69,76.175,5.645
4/18/2020 11:34,8.84,8.692,-0.004,1.9720000000000013,8.692,75.1,5.640000000000001
4/18/2020 11:39,8.962,8.776,-0.006,2.001999999999999,8.778,74.825,5.664999999999999
4/18/2020 11:44,8.964,8.828,-0.006,2.006,8.828,75.325,5.692500000000001
4/18/2020 11:49,9.058,8.884,-0.006,2.033999999999999,8.886,75.15,5.715
4/18/2020 11:54,9.002,8.86,-0.01,2.016,8.864,75.42500000000001,5.69
4/18/2020 11:59,7.054,8.882,-0.008,1.5359999999999996,8.882,75.85,5.5525
4/18/2020 12:04,6.539999999999999,8.89,-0.006,1.2880000000000005,8.892,75.825,5.225
4/18/2020 12:09,6.486000000000001,8.92,-0.008,1.283999999999999,8.92,75.95,5.225
4/18/2020 12:14,7.148,8.904,-0.01,1.481999999999999,8.908,76.29999999999998,5.27
4/18/2020 12:19,7.061999999999999,8.906,-0.008,1.4499999999999993,8.908,76.6,5.205
4/18/2020 12:24,7.48,8.88,-0.006,1.5779999999999994,8.882,77.325,5.380000000000001
4/18/2020 12:29,7.316000000000001,8.884,-0.006,1.5279999999999987,8.888,77.525,5.4125
4/18/2020 12:34,7.773999999999999,8.842,-0.004,1.6660000000000004,8.846,77.22500000000001,5.4125
4/18/2020 12:39,7.555999999999999,8.68,-0.004,1.596,8.684,76.89999999999999,5.344999999999999
4/18/2020 12:44,8.028,8.64,0,1.7400000000000002,8.642,76.15,5.467500000000001
4/18/2020 12:49,7.916,8.684,-0.004,1.7100000000000009,8.688,76.69999999999999,5.529999999999999
4/18/2020 12:54,8.352,8.698,-0.004,1.838000000000001,8.7,76.89999999999999,5.540000000000001
